FILMID	TITLE	YEAR	DIRECTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
EuM10	Tm:Pancho Villa	1972	D:Eu.Marin	2005-07-08 03:57:25.688	2005-07-08 04:35:47.964
GCS10	T:Rage	1972	D:G.C.Scott	2005-07-07 17:23:00.343	2005-07-07 18:16:59.995
GBl10	Tm:To Kill a Clown	1972	D:Bloomfield	2005-07-08 00:23:35.438	2005-07-08 01:48:35.318
GBl20	Tm:Nothing Personal	1980	D:Bloomfield	2005-07-08 01:55:19.983	2005-07-08 02:45:31.315
GrD10	T:Deep Throat	1972	D:Damiano	2005-07-08 00:25:36.831	2005-07-08 01:49:03.109
JeJ10	T:Airport '77	1977	D:Jameson	2005-07-08 13:09:43.623	2005-07-08 13:40:20.321
JeJ15	T:Raise the Titanic!	1980	D:Jameson	2005-07-08 14:56:45.075	2005-07-08 15:01:10.779
PBa4	T:Cannonball	1976	D:Bartel	2005-07-08 07:53:50.707	2005-07-08 08:06:59.209
PBa8	T:Lust in the Dust	1985	D:Bartel	2005-07-07 15:36:26.73	2005-07-07 16:55:20.906
PMe10	Tm:The Ruling Class	1972	D:Medak	2005-07-08 13:48:10.382	2005-07-08 14:20:22.144
PMe20	T:Zorro, the Gay Blade	1981	D:Medak	2005-07-08 01:51:40.062	2005-07-08 02:57:08.637
RAC10	T:Fuzz	1972	D:Colla	2005-07-08 05:37:16.107	2005-07-08 05:51:10.8
RAC20	Tm:Battlestar Galactica	1978	D:Colla	2005-07-08 08:34:10.436	2005-07-08 09:03:15.125
WlC10	T:Blacula	1972	D:Crain	2005-07-08 11:11:36.579	2005-07-08 11:25:51.719
WSt10	T:Alice's Adventures in Wonderland	1972	D:Sterling	2005-07-07 16:46:48.594	2005-07-07 17:23:56.166
AMy18	T:Police Academy 5	1988	D:Myerson	2005-07-08 10:08:15.02	2005-07-08 10:39:09.025
APa5	T:Bugsy Malone	1977	D:A.Parker	2005-07-08 08:23:58.746	2005-07-08 08:54:02.061
APa7	T:Fame	1979	D:A.Parker	2005-07-07 15:36:45.802	2005-07-07 16:42:38.395
APa24	T:Come See the Paradise	1990	D:A.Parker	2005-07-08 04:41:48.724	2005-07-08 05:09:41.111
APa25	T:The Commitments	1991	D:A.Parker	2005-07-08 09:36:28.735	2005-07-08 10:59:35.956
CSe6	T:But What Do Women Want	1978	D:Serreau	2005-07-08 01:43:17.435	2005-07-08 03:04:10.484
CSe10	T:Three Men and a Cradle	1985	D:Serreau	2005-07-08 04:19:47.423	2005-07-08 04:33:22.405
CSe15	T:Mama, There's a Man in Your Bed	1989	D:Serreau	2005-07-08 02:47:48.461	2005-07-08 03:11:51.954
EdC10	T:Hitler: The Last Ten Days	1973	D:deConcini	2005-07-08 05:24:22.047	2005-07-08 05:35:34.077
GlJ40	Tm:Only When I Laugh	1980	D:G.Jordan	2005-07-08 05:08:43.702	2005-07-08 06:34:18.278
IMi1	T:Dillinger	1973	D:Milius	2005-07-07 19:10:20.939	2005-07-07 19:14:53.826
IMi4	T:Conan the Barbarian	1982	D:Milius	2005-07-07 19:15:32.23	2005-07-07 20:36:35.027
IMi10	Tm:Red Dawn	1984	D:Milius	2005-07-08 03:24:51.99	2005-07-08 04:15:16.649
IWo35	T:Hard Target	1993	D:Woo	2005-07-08 05:32:39.518	2005-07-08 07:00:57.725
JCJ10	T:The Nelson Affair	1973	D:J.C.Jones	2005-07-07 22:40:38.764	2005-07-07 23:17:58.194
KrD10	T:Scalawag	1973	D:K.Douglas	2005-07-08 03:18:43.947	2005-07-08 04:17:08.05
MCi1	T:Thunderbolt and Lightfoot	1974	D:Cimino	2005-07-07 16:58:54.436	2005-07-07 18:24:03.493
MiC5	T:Westworld	1976	D:M.Crichton	2005-07-08 03:25:10.217	2005-07-08 04:28:24.689
MiC11	T:The First Great Train Robbery	1978	D:M.Crichton	2005-07-08 06:20:24.849	2005-07-08 07:03:57.58
MiC15	T:Coma	1978	D:M.Crichton	2005-07-07 19:13:03.336	2005-07-07 19:45:53.794
MiC20	T:Looker	1981	D:M.Crichton	2005-07-08 13:43:12.12	2005-07-08 15:06:32.245
RbC10	T:Enter the Dragon	1973	D:Clouse	2005-07-07 18:33:13.996	2005-07-07 18:49:49.97
RbC17	T:Amsterdam Kill	1977	D:Clouse	2005-07-08 09:56:29.403	2005-07-08 10:07:54.214
RCm10	Tm:Macon County Line	1973	D:Compton	2005-07-08 03:06:53.422	2005-07-08 03:16:26.29
TMa10	T:Days of Heaven	1978	D:Malick	2005-07-07 22:30:05.62	2005-07-07 23:02:00.35
CWh10	Tm:That'll be the Day	1974	D:Whatham	2005-07-08 10:35:23.264	2005-07-08 11:14:15.247
DaG3	T:The Count of Monte Christo	1974	D:D.Greene	2005-07-08 11:55:33.693	2005-07-08 13:18:53.839
DaG6	T:Gray Lady Down	1978	D:D.Greene	2005-07-08 04:16:55.374	2005-07-08 05:38:24.784
ERz3	T:In Danger and Dire Distress the Middle Road Leads to Death	1974	D:Reitz	2005-07-08 04:18:03.692	2005-07-08 05:43:13.438
GNe5	T:Freaky Friday	1976	D:Gary~Nelson	2005-07-08 09:58:26.688	2005-07-08 10:26:42.162
GPC5	T:The Cassandra Crossing	1977	D:Cosmatos	2005-07-08 01:24:14.205	2005-07-08 02:05:49.144
GPC10	Tm:Escape to Athena	1979	D:Cosmatos	2005-07-08 00:17:46.236	2005-07-08 01:10:54.819
GPC20	T:Rambo: First Blood Part Two	1985	D:Cosmatos	2005-07-07 22:04:59.623	2005-07-07 22:11:47.249
ICa9	T:The Thing	1982	D:Carpenter	2005-07-08 10:50:17.512	2005-07-08 11:41:57.343
ICa20	T:Memoirs of an Invisible Man	1991	D:Carpenter	2005-07-08 06:11:37.84	2005-07-08 07:04:38.533
JDe1	T:Caged Heat	1974	D:J.Demme	2005-07-08 14:35:50.989	2005-07-08 15:55:10.734
JDe5	Tm:Fighting Mad	1976	D:J.Demme	2005-07-08 10:32:54.488	2005-07-08 10:51:01.383
JDe8	T:Last Embrace	1980	D:J.Demme	2005-07-08 04:51:48.907	2005-07-08 05:27:18.276
JDe10	T:Melvin and Howard	1980	D:J.Demme	2005-07-08 05:17:49.444	2005-07-08 06:09:08.885
JDe12	T:Something Wild	1982	D:J.Demme	2005-07-08 04:27:38.742	2005-07-08 05:29:24.26
JDe15	T:Swing Shift	1984	D:J.Demme	2005-07-07 16:21:55.757	2005-07-07 17:09:43.872
JHr20	T:That's Dancin'	1985	D:Haley	2005-07-07 22:51:36.746	2005-07-08 00:03:57.73
JSz3	T:Jaws 2	1980	D:Szwarc	2005-07-07 18:38:36.569	2005-07-07 19:36:18.506
JSz4	T:Somewhere in Time	1980	D:Szwarc	2005-07-08 02:42:24.592	2005-07-08 04:03:08.07
JuJ1	T:Emmanuelle	1974	D:Jaeckin	2005-07-08 11:24:38.989	2005-07-08 12:00:34.25
KBu50	T:Frank Lloyd Wright	1997	D:Burns	2005-07-07 22:14:56.312	2005-07-07 22:28:14.606
SBs10	Tm:Phase IV	1974	D:Bass	2005-07-08 01:40:53.097	2005-07-08 02:07:24.398
StC10	T:Big Bad Mama	1974	D:S.Carver	2005-07-08 10:08:18.169	2005-07-08 10:34:54.142
StC12	T:Drum	1967	D:S.Carver	2005-07-07 19:57:19.516	2005-07-07 21:02:45.84
StC20	T:Eye for an Eye	1981	D:S.Carver	2005-07-08 14:06:34.891	2005-07-08 14:41:03.517
StC30	T:Lone Wolf McQuade	1983	D:S.Carver	2005-07-07 19:41:23.463	2005-07-07 20:42:30.996
ToH1	T:The Texas Chain Saw Massacre	1974	D:T.Hooper	2005-07-08 09:49:42.385	2005-07-08 11:16:38.547
ToH20	T:Poltergeist	1982	D:T.Hooper	2005-07-08 02:55:03.103	2005-07-08 03:35:23.65
ToH30	T:Invaders from Mars	1986	D:T.Hooper	2005-07-08 15:12:03.091	2005-07-08 15:29:02.338
DRi10	T:Farewell My Lovely	1975	D:Richards	2005-07-07 19:54:09.265	2005-07-07 21:15:21.704
DRi14	Tm:March or Die	1977	D:Richards	2005-07-08 05:36:22.954	2005-07-08 06:20:55.431
DRi20	Tm:Man, Woman and Child	1983	D:Richards	2005-07-08 14:09:22.464	2005-07-08 15:16:11.694
HeB1	T:King of the Night	1975	D:Babenco	2005-07-08 00:37:40.82	2005-07-08 02:05:56.271
HeB3	T:Lucio Flavio: Passenger of Agony	1978	D:Babenco	2005-07-08 14:08:09.867	2005-07-08 15:27:42.073
HeB5	T:Pixote	1980	D:Babenco	2005-07-08 05:26:42.759	2005-07-08 06:51:57.305
HeB10	T:Kiss of the Spider Woman	1985	D:Babenco	2005-07-07 17:49:28.894	2005-07-07 18:00:14.264
HeB12	T:Ironweed	1986	D:Babenco	2005-07-08 02:38:12.374	2005-07-08 03:21:57.124
JCT1	T:Cousin, Cousine	1975	D:Tacchella	2005-07-08 09:00:06.527	2005-07-08 10:01:07.958
JKp18	T:Heart Like a Wheel	1982	D:J.Kaplan	2005-07-08 00:04:49.805	2005-07-08 00:41:34.765
JKp33	T:Love Field	1992	D:J.Kaplan	2005-07-08 10:39:40.443	2005-07-08 10:40:50.776
NSg10	Tm:The Happy Hooker	1975	D:Sgarro	2005-07-08 01:24:26.064	2005-07-08 01:48:41.825
RaK5	T:Grease	1978	D:Kleiser	2005-07-08 05:14:38.905	2005-07-08 05:32:25.099
RaK7	T:The Blue Lagoon	1981	D:Kleiser	2005-07-08 11:12:20.462	2005-07-08 12:18:04.399
TgG1	T:Monty Python and the Holy Grail	1975	D:Gilliam	2005-07-08 14:30:18.369	2005-07-08 15:45:14.735
TGi4	T:Time Bandits	1981	D:Gilliam	2005-07-07 20:00:47.072	2005-07-07 21:10:34.74
TNu3	T:Hedda	1975	D:Nunn	2005-07-08 01:14:03.93	2005-07-08 01:30:02.756
TNu10	T:Lady Jane	1986	D:Nunn	2005-07-08 00:29:51.636	2005-07-08 01:47:11.466
WHl2	T:The Driver	1978	D:W.Hill	2005-07-08 05:15:09.885	2005-07-08 06:12:23.38
WHl4	T:The Warriors	1979	D:W.Hill	2005-07-08 02:25:53.561	2005-07-08 03:25:05.016
WHl10	T:48 Hrs.	1982	D:W.Hill	2005-07-08 02:06:17.974	2005-07-08 03:25:46.146
WHl20	T:Another 48 Hrs.	1982	D:W.Hill	2005-07-08 06:37:20.227	2005-07-08 06:57:47.381
WWi10	Tm:Tom Horn	1975	D:Wiard	2005-07-07 21:34:07.863	2005-07-07 21:41:27.374
ARu4	T:Welcome to L.A.	1976	D:Rudolph	2005-07-08 11:04:07.868	2005-07-08 11:41:43.483
ARu10	T:Choose Me	1984	D:Rudolph	2005-07-08 14:11:07.929	2005-07-08 15:29:40.749
ARu20	T:`L'Amour poursuite'	1989	D:Rudolph	2005-07-08 06:55:40.36	2005-07-08 08:02:06.385
BaK1	T:Harlan County, USA	1976	D:Kopple	2005-07-08 10:40:43.888	2005-07-08 11:24:43.211
BaK20	T:American Dream	1992	D:Kopple	2005-07-07 18:06:02.675	2005-07-07 18:17:14.9
BBa1	T:Dona Flor and Her Two Husbands	1976	D:B.Barreto	2005-07-07 21:50:56.905	2005-07-07 22:51:36.093
BRB3	Tm:Don's Party	1976	D:Beresford	2005-07-07 15:42:22.969	2005-07-07 15:51:04.778
BrB5	T:Breaker Morant	1979	D:Beresford	2005-07-08 14:40:51.651	2005-07-08 14:58:36.521
BRB7	Tm:The Getting of Wisdom	1980	D:Beresford	2005-07-07 20:19:22.321	2005-07-07 20:51:11.014
BrB10	Tm:Tender Mercies	1983	D:Beresford	2005-07-07 18:45:57.575	2005-07-07 19:03:35.635
CkB10	Tm:Gumball Rally	1976	D:Bail	2005-07-08 12:20:07.607	2005-07-08 13:44:14.842
ClM30	T:The Little Thief	1989	D:C.Miller	2005-07-08 04:50:08.421	2005-07-08 04:58:27.886
ClM40	T:The Accompanist	1993	D:C.Miller	2005-07-07 16:36:53.14	2005-07-07 18:05:21.823
GeB3	T:Pumping Iron	1976	D:G.Butler	2005-07-08 13:03:25.324	2005-07-08 13:04:39.903
GeB10	T:In the Blood	1989	D:G.Butler	2005-07-07 21:30:47.053	2005-07-07 22:21:47.783
IFy20	Tm:Defiance	1980	D:J.Flynn	2005-07-07 17:54:01.638	2005-07-07 18:36:03.856
JFg10	T:The Enforcer	1976	D:Fargo	2005-07-08 15:06:07.589	2005-07-08 16:28:26.942
JFg20	Tm:Forced Vengance	1982	D:Fargo	2005-07-07 21:30:02.766	2005-07-07 22:36:26.01
JoD11	T:The Howling	1980	D:Dante	2005-07-08 09:36:41.05	2005-07-08 10:06:21.665
JoD20	T:Innerspace	1987	D:Dante	2005-07-08 01:07:53.449	2005-07-08 01:13:50.166
JoD30	T:Gremlins 2, The New Batch	1990	D:Dante	2005-07-07 19:01:39.354	2005-07-07 19:54:31.084
JsF10	Tm:The Big Bus	1976	D:Frawley	2005-07-08 11:37:52.441	2005-07-08 12:12:58.287
LIC10	T:Sailor Who Fell from Grace With the Sea	1976	D:Carlino	2005-07-07 19:27:40.242	2005-07-07 20:32:22.573
LIC20	Tm:The Great Santini	1980	D:Carlino	2005-07-08 03:33:09.054	2005-07-08 04:30:50.933
LIC30	Tm:Class	1983	D:Carlino	2005-07-08 13:23:29.431	2005-07-08 13:39:14.664
MAk10	T:Mohammad, Messenger of God	1976	D:Akkad	2005-07-08 02:20:44.052	2005-07-08 03:17:31.789
MLH5	T:Nasty Habits	1976	D:LindsayHogg	2005-07-08 07:17:01.834	2005-07-08 07:28:15.65
MMi10	T:Jackson County Jail	1976	D:M.Miller	2005-07-08 11:27:03.148	2005-07-08 12:12:10.286
MMi21	T:National Lampoon's Class Reunion	1982	D:M.Miller	2005-07-08 14:53:55.89	2005-07-08 15:05:37.975
MSz11	Tm:Greased Lightning	1977	D:Schultz	2005-07-08 02:08:03.392	2005-07-08 02:21:25.795
MxB10	Tm:Ode to Billy Joe	1976	D:Baer	2005-07-07 22:04:11.781	2005-07-07 22:11:33.114
RbM1	T:Murder by Death	1976	D:R.Moore	2005-07-08 15:08:05.025	2005-07-08 16:03:19.615
RbM10	T:Chapter Two	1979	D:R.Moore	2005-07-08 14:55:35.43	2005-07-08 15:27:17.84
RHf10	T:Futureworld	1976	D:Heffron	2005-07-08 10:55:30.348	2005-07-08 11:58:49.309
RHo5	T:Night Shift	1982	D:R.Howard	2005-07-08 09:23:35.176	2005-07-08 09:55:34.347
RHo10	T:Splash	1984	D:R.Howard	2005-07-08 02:27:43.899	2005-07-08 02:32:38.878
RHo12	T:Cocoon	1985	D:R.Howard	2005-07-08 06:17:30.768	2005-07-08 06:28:59.271
SRf21	Tm:The Philadelphia Experiment	1984	D:Rafill	2005-07-08 14:38:24.503	2005-07-08 15:09:27.585
TKo15	Tm:North Dallas Forty	1979	D:Kotcheff	2005-07-08 03:59:50.36	2005-07-08 05:06:28.678
TKo20	T:First Blood	1982	D:Kotcheff	2005-07-08 11:58:51.627	2005-07-08 13:15:00.226
TKo22	Tm:Uncommon Valor	1983	D:Kotcheff	2005-07-07 22:49:43.408	2005-07-07 23:36:25.42
WGi5	Tm:Grizzly	1976	D:Girdler	2005-07-07 21:29:13.268	2005-07-07 22:07:08.691
WGi10	Tm:Day of the Animals	1977	D:Girdler	2005-07-08 00:35:45.635	2005-07-08 01:11:01.488
WGi15	Tm:The Manitou	1978	D:Girdler	2005-07-07 17:40:11.022	2005-07-07 18:16:57.294
WiW1	T:Kings of the Road	1976	D:Wenders	2005-07-08 08:28:49.26	2005-07-08 08:29:46.22
WiW2	T:Alice in the Cities	1977	D:Wenders	2005-07-07 16:26:16.466	2005-07-07 16:58:40.498
WiW4	T:The American Friend	1977	D:Wenders	2005-07-08 06:56:38.577	2005-07-08 07:29:23.959
WiW9	T:Hammett	1982	D:Wenders	2005-07-08 02:26:15.185	2005-07-08 03:16:28.484
WiW20	T:Wings of Desire	1988	D:Wenders	2005-07-08 13:23:42.17	2005-07-08 13:29:38.297
WiW25	T:Until the End of the World	1992	D:Wenders	2005-07-07 23:55:14.329	2005-07-08 01:24:08.175
CSr10	T:Carmen	1983	D:Saura	2005-07-07 18:55:00.922	2005-07-07 19:18:08.302
CSr20	T:The Obscure Night	1989	D:Saura	2005-07-08 08:35:47.37	2005-07-08 08:49:22.833
EMt10	T:Cauchemares	1977	D:Matalon	2005-07-08 13:51:05.869	2005-07-08 14:28:13.662
FrS10	T:The Chicken Chronicles	1977	D:F.Simon	2005-07-08 05:36:24.969	2005-07-08 06:44:57.425
HNe10	Tm:Smokey and the Bandit	1977	D:H.Needham	2005-07-07 18:33:14.832	2005-07-07 18:41:51.873
HNe15	Tm:Smokey and the Bandit II	1980	D:H.Needham	2005-07-08 12:51:17.668	2005-07-08 13:51:34.439
HNe17	T:The Cannonball Run	1981	D:H.Needham	2005-07-08 14:11:22.045	2005-07-08 15:15:21.839
HNe25	Tm:Cannonball Run II	1984	D:H.Needham	2005-07-08 02:06:00.349	2005-07-08 02:11:28.549
JNi10	T:Goin' South	1978	D:J.Nicholson	2005-07-07 18:28:02.274	2005-07-07 19:48:54.538
MPr1	T:The Bad News Bears in Breaking Training	1977	D:M.Pressman	2005-07-07 22:56:34.549	2005-07-07 23:07:44.774
MPr6	T:Some Kind of Hero	1981	D:M.Pressman	2005-07-08 13:37:38.525	2005-07-08 14:09:28.426
MPr11	T:Pirates of Penzance	1983	D:M.Pressman	2005-07-08 13:59:02.87	2005-07-08 14:55:10.588
NCh10	T:Stand Up Virgin Soldiers	1977	D:N.Cohen	2005-07-07 16:14:26.87	2005-07-07 16:48:44.684
OlH1	T:Tentacles	1977	D:O.Hellman	2005-07-07 19:06:57.02	2005-07-07 19:46:58.36
RDo10	T:The Bounty	1984	D:Donaldson	2005-07-08 07:27:46.777	2005-07-08 08:44:04.026
SCo10	Tm:The Disappearance	1977	D:S.Cooper	2005-07-08 00:53:57.185	2005-07-08 01:55:49.69
SWa10	Tm:Sinbad and the Eye of the Tiger	1977	D:Wanamaker	2005-07-07 17:25:17.998	2005-07-07 17:40:12.344
CBP10	Tm:Norseman	1978	D:C.B.Pierce	2005-07-08 09:08:47.429	2005-07-08 10:01:36.472
CBP12	Tm:The Evictors	1979	D:C.B.Pierce	2005-07-07 18:27:36.535	2005-07-07 19:18:00.691
DLy5	Tm:Dune	1984	D:D.Lynch	2005-07-08 11:43:51.735	2005-07-08 13:07:04.589
DLy8	T:Blue Velvet	1986	D:D.Lynch	2005-07-08 11:47:22.885	2005-07-08 12:59:06.345
DLy12	T:Wild at Heart	1990	D:D.Lynch	2005-07-08 00:10:44.418	2005-07-08 01:15:14.63
DWr10	T:Ice Castles	1978	D:Wrye	2005-07-08 13:36:31.735	2005-07-08 14:22:23.385
ErM1	T:Gates of Heaven	1978	D:E.Morris	2005-07-08 13:01:51.51	2005-07-08 14:28:24.236
ErM2	T:Vernon, Florida	1981	D:E.Morris	2005-07-07 23:04:40.081	2005-07-07 23:56:04.458
ErM3	T:The Thin Blue Line	1988	D:E.Morris	2005-07-08 09:53:38.833	2005-07-08 09:53:43.218
FMx10	T:American Hot Wax	1978	D:Mutrux	2005-07-08 01:09:47.413	2005-07-08 02:02:17.563
GeM5	Tm:The Man from Snowy River	1982	D:Geo.Miller	2005-07-07 22:19:18.538	2005-07-07 22:21:59.966
GeM17	T:The Witches of Eastwick	1987	D:Geo.Miller	2005-07-08 04:30:39.872	2005-07-08 05:27:47.309
HoZ10	Tm:House Calls	1978	D:Zieff	2005-07-08 02:08:03.898	2005-07-08 03:01:10.168
HoZ12	T:The Main Event	1979	D:Zieff	2005-07-07 21:51:59.619	2005-07-07 23:03:00.689
HSu10	Tm:Deathsport	1978	D:Suso	2005-07-08 01:53:24.18	2005-07-08 02:42:54.409
JCm10	T:Aliens	1986	D:J.Cameron	2005-07-07 18:32:53.919	2005-07-07 19:46:50.983
JCm13	T:The Abyss	1989	D:J.Cameron	2005-07-08 08:07:38.808	2005-07-08 08:22:32.545
JTo3	T:Exposed	1983	D:Toback	2005-07-08 14:09:47.611	2005-07-08 15:09:47.522
JTo5	T:The Pick-up Artist	1986	D:Toback	2005-07-07 16:41:23.173	2005-07-07 16:46:08.006
JTo7	T:The Big Bang	1990	D:Toback	2005-07-08 13:34:59.592	2005-07-08 14:37:14.861
LBe10	T:La Femme Nikita	1991	D:Besson	2005-07-08 00:10:35.607	2005-07-08 00:15:27.094
LCh4	T:The Private Files of J. Edgar Hoover	1978	D:L.Cohen	2005-07-07 21:48:37.19	2005-07-07 21:53:17.445
LCh10	Tm:Q	1982	D:L.Cohen	2005-07-08 05:43:46.383	2005-07-08 07:04:44.203
LCh15	T:God Told Me So	1985	D:L.Cohen	2005-07-07 21:22:27.723	2005-07-07 22:24:09.85
PSc1	T:Blue Collar	1978	D:Schrader	2005-07-07 19:37:33.884	2005-07-07 20:19:47.835
PSc10	T:Hardcore	1979	D:Schrader	2005-07-08 09:33:59.124	2005-07-08 10:08:29.199
PSc12	T:American Gigolo	1979	D:Schrader	2005-07-07 16:09:22.741	2005-07-07 16:35:58.576
PSc20	T:Cat People	1982	D:Schrader	2005-07-08 15:17:14.87	2005-07-08 15:38:18.51
RBu15	Tm:Night of the Juggler	1980	D:R.Butler	2005-07-08 14:28:02.723	2005-07-08 15:48:11.304
RHy10	Tm:The Wicker Man	1978	D:R.Hardy	2005-07-08 06:33:34.355	2005-07-08 07:11:30.699
RoE10	Tm:Stevie	1978	D:Enders	2005-07-08 10:06:18.236	2005-07-08 11:35:36.941
RS2	T:Alien	1979	D:R.Scott	2005-07-08 06:02:45.287	2005-07-08 07:06:40.222
RS3	T:Blade Runner	1981	D:R.Scott	2005-07-08 00:46:15.85	2005-07-08 01:13:38.77
RS8	T:Legend	1985	D:R.Scott	2005-07-08 11:52:12.994	2005-07-08 13:01:08.703
RS9	T:Alien 2	1986	D:R.Scott	2005-07-08 13:23:33.514	2005-07-08 14:27:22.898
RS15	T:Thelma and Louise	1989	D:R.Scott	2005-07-07 22:10:59.664	2005-07-07 22:43:15.873
SRa5	T:The Buddy Holly Story	1978	D:Steven Rash	2005-07-08 05:13:20.656	2005-07-08 06:23:48.008
TCh2	T:Cheech and Chong's Next Movie	1980	D:Chong	2005-07-07 18:31:23.668	2005-07-07 18:36:23.983
TMy10	Tm:Riddle of the Sands	1978	D:Maylam	2005-07-07 17:47:12.391	2005-07-07 18:03:13.197
WBe1	T:Heaven Can Wait	1978	D:Beatty	2005-07-07 23:36:12.852	2005-07-08 00:03:50.536
WBe2	T:Reds	1981	D:Beatty	2005-07-08 10:46:05.686	2005-07-08 12:10:45.238
AAl6	T:The Four Seasons	1981	D:Alda	2005-07-07 23:11:52.941	2005-07-07 23:34:19.226
AAr20	Tm:Heartbeeps	1981	D:Arkush	2005-07-08 04:50:31.582	2005-07-08 05:56:12.457
BBi10	Tm:North Avenue Irregulars	1979	D:Bilson	2005-07-07 20:50:18.214	2005-07-07 21:35:49.31
BWN1	T:More American Graffiti	1979	D:Norton	2005-07-08 10:17:51.521	2005-07-08 11:34:49.06
DLD10	T:Hot Stuff	1979	D:DeLuise	2005-07-08 10:54:17.79	2005-07-08 12:08:07.891
MBr10	T:Beverly Hills Cop	1984	D:Brest	2005-07-08 07:45:28.887	2005-07-08 08:54:04.127
MCh5	Tm:Hussy	1979	D:Ma.Chapman	2005-07-08 02:36:32.326	2005-07-08 02:57:26.419
MM10	Tm:Thief	1979	D:M.Mann	2005-07-08 03:02:27.88	2005-07-08 03:07:41.949
MM20	T:The Keep	1983	D:M.Mann	2005-07-08 07:53:40.751	2005-07-08 08:25:16.471
MRb10	Tm:Corvette Summer	1979	D:Robbins	2005-07-07 21:06:25.998	2005-07-07 21:14:44.367
MRb15	Tm:The Dragonslayer	1981	D:Robbins	2005-07-08 14:15:53.082	2005-07-08 14:34:03.468
NiM12	T:Star Trek II: The Wrath of Khan	1982	D:N.Meyer	2005-07-08 13:05:32.535	2005-07-08 13:05:33.254
SDr10	T:Mr.~Mom	1983	D:Dragoti	2005-07-08 05:09:28.415	2005-07-08 05:19:44.64
SyS1	T:Rocky II	1979	D:Stallone	2005-07-07 22:27:16.869	2005-07-07 23:47:24.635
SyS2	T:Rocky III	1979	D:Stallone	2005-07-07 22:48:48.819	2005-07-07 23:09:57.222
Sys3	T:Rocky IV	1985	D:Stallone	2005-07-08 11:51:05.131	2005-07-08 12:50:44.927
TrJ10	T:Monty Python's Life of Brian	1979	D:T.Jones	2005-07-08 03:10:31.123	2005-07-08 04:36:56.07
TrJ15	T:Monty Python's the Meaning of Life	1983	D:T.Jones	2005-07-08 02:01:57.7	2005-07-08 02:47:02.79
TrJ20	T:Personal Services	1987	D:T.Jones	2005-07-08 03:35:23.503	2005-07-08 04:48:39.465
ALi10	Tm:Where the Buffalo Roam	1980	D:Linson	2005-07-08 08:08:54.506	2005-07-08 08:33:06.904
BBr10	T:Tatoo	1980	D:B.Brooks	2005-07-08 08:31:45.018	2005-07-08 09:08:48.861
EBi10	Tm:The Fan	1980	D:Bianchi	2005-07-08 00:16:30.428	2005-07-08 01:16:45.773
GBo5	Tm:The Hearse	1980	D:Bowers	2005-07-08 10:56:55.549	2005-07-08 12:03:40.48
GBo15	Tm:My Tutor	1983	D:Bowers	2005-07-08 00:01:59.441	2005-07-08 00:07:12.2
GMx5	T:The Kidnapping of the President	1980	D:Mendelux	2005-07-08 04:53:26.94	2005-07-08 05:27:28.363
GNs10	Tm:The Black Hole	1980	D:G.Nelson	2005-07-08 04:31:15.863	2005-07-08 05:55:51.476
HaR10	T:National Lampoon's Vacation	1983	D:Ramis	2005-07-08 11:42:37.627	2005-07-08 12:29:00.882
HaR25	T:Multiplicity	1996	D:Ramis	2005-07-08 11:50:18.479	2005-07-08 11:57:36.769
IBy10	Tm:Heartbeat	1980	D:Byrum	2005-07-07 18:38:27.259	2005-07-07 18:42:10.432
IIr32	T:A Month by the Lake	1996	D:Irvin	2005-07-08 10:18:24.048	2005-07-08 10:46:35.863
ITr1	T:Middle-age Crazy	1980	D:John Trent	2005-07-08 01:56:36.292	2005-07-08 02:54:10.337
JfW5	T:Die Laughing	1980	D:J.Werner	2005-07-08 08:01:19.826	2005-07-08 09:30:16.057
JiA1	T:Airplane!	1980	D:J.Abrahams	2005-07-08 02:03:04.681	2005-07-08 02:53:31.268
JiA5	T:Hero	1984	D:J.Abrahams	2005-07-07 19:18:31.554	2005-07-07 19:30:30.373
JoS1	T:The Incredible Shrinking Woman	1980	D:Schumacher	2005-07-08 11:52:14.191	2005-07-08 13:17:12.883
JoS5	Tm:D.C. Cab	1984	D:Schumacher	2005-07-08 10:59:35.707	2005-07-08 12:11:16.362
JoS12	T:Flatliners	1990	D:Schumacher	2005-07-07 22:31:28.785	2005-07-07 22:44:48.502
JsC10	T:Hide in Plain Sight	1980	D:Caan	2005-07-08 13:12:59.174	2005-07-08 13:15:04.877
JTM10	T:Battle Beyond the Stars	1980	D:Murakami	2005-07-08 07:11:52.705	2005-07-08 07:23:09.379
MBm1	T:Simon	1980	D:M.Brickman	2005-07-07 21:08:41.809	2005-07-07 22:09:55.367
MBm3	T:The Manhattan Project	1985	D:M.Brickman	2005-07-07 22:56:42.91	2005-07-07 23:18:39.619
MDa10	Tm:Yellowbeard	1983	D:Damski	2005-07-07 16:14:16.182	2005-07-07 16:22:42.234
MNe25	T:Four Weddings and a Funeral	1994	D:Newell	2005-07-08 09:36:31.757	2005-07-08 11:04:21.388
PAl2	T:Dark Passion	1981	D:Almodovar	2005-07-08 13:40:46.461	2005-07-08 14:04:13.787
PAl3	T:Labyrinth of Passion	1982	D:Almodovar	2005-07-08 04:35:34.535	2005-07-08 04:52:40.006
PAl4	T:Matador	1985	D:Almodovar	2005-07-07 16:47:06.44	2005-07-07 17:30:49.965
