FILMID	TITLE	ACTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
SuS12	T:Desperately Seeking Susan	Ann Magnuson	2005-07-07 18:09:42.325	2005-07-07 19:16:39.214
SuS16	T:Making Mr.~Right	Ann Magnuson	2005-07-08 11:40:04.79	2005-07-08 12:47:08.538
SuS16	T:Making Mr.~Right	Ben Masters	2005-07-08 10:09:54.165	2005-07-08 11:25:49.215
SuS16	T:Making Mr.~Right	Polly Bergen	2005-07-07 19:23:46.916	2005-07-07 20:51:51.088
SuS25	T:The Dutch Master	Mira Sorvina	2005-07-07 21:38:08.017	2005-07-07 22:28:04.901
SuS25	T:The Dutch Master	Aida Turturro	2005-07-08 13:44:01.987	2005-07-08 14:26:12.743
SW2	T:Beyond the Rocks	Alec. B. Francis	2005-07-08 04:14:42.273	2005-07-08 04:18:07.5
SW2	T:Beyond the Rocks	Mabel vanBuren	2005-07-08 08:22:03.914	2005-07-08 09:45:38.154
SW6	T:Paid	Polly Moran	2005-07-08 08:28:20.2	2005-07-08 09:18:05.909
SW12	T:A Day at the Races	Zeppo Marx	2005-07-07 20:55:02.105	2005-07-07 21:07:45.059
SW12	T:A Day at the Races	Margaret Dumont	2005-07-07 17:00:05.434	2005-07-07 18:16:19.65
SW12	T:A Day at the Races	Maureen OSullivan	2005-07-08 02:32:45.747	2005-07-08 03:29:24.237
SW12	T:A Day at the Races	Allen Jones	2005-07-08 07:19:49.128	2005-07-08 08:08:21.664
SW13	T:Madame X	Reginald Owen	2005-07-07 18:05:43.193	2005-07-07 19:00:14.717
SW13	T:Madame X	Lynne Carver	2005-07-08 10:55:33.174	2005-07-08 11:16:54.866
SW15	T:Goodbye Mr.~Chips	Paul Henreid	2005-07-08 14:46:31.25	2005-07-08 16:12:54.641
SW18	T:Kitty Foyle	Mary Trees	2005-07-07 19:56:25.556	2005-07-07 21:11:44.362
SW18	T:Kitty Foyle	Nella Walker	2005-07-07 16:41:03.172	2005-07-07 18:02:20.272
SW21	T:King's Row	Ann Sheridan	2005-07-07 20:00:04.125	2005-07-07 20:32:01.36
SW21	T:King's Row	Bob Cummings	2005-07-07 22:03:35.943	2005-07-07 23:25:07.528
SW21	T:King's Row	Betty Field	2005-07-08 07:47:38.397	2005-07-08 07:49:37.35
SW21	T:King's Row	Nancy Coleman	2005-07-07 17:43:42.214	2005-07-07 17:55:45.979
SW21	T:King's Row	Maria Ouspenskaya	2005-07-08 08:04:33.625	2005-07-08 08:43:57.409
SW22	T:For Whom the Bell Tolls	Akim Tamiroff	2005-07-08 06:57:40.849	2005-07-08 08:26:45.282
SW22	T:For Whom the Bell Tolls	Arturo deCordova	2005-07-07 15:48:15.846	2005-07-07 16:11:00.53
SW22	T:For Whom the Bell Tolls	Mikhail Rasumny	2005-07-08 00:33:55.417	2005-07-08 02:03:30.228
SW22	T:For Whom the Bell Tolls	Alexander Granach	2005-07-07 15:42:16.332	2005-07-07 16:36:14.587
SW25	T:Casanova Brown	Anita Louise	2005-07-08 03:00:04.924	2005-07-08 04:03:46.518
SW25	T:Casanova Brown	Patricia Colinge	2005-07-07 21:01:13.058	2005-07-07 21:57:33.59
SW25	T:Casanova Brown	Mary Treen	2005-07-07 18:46:56.174	2005-07-07 19:27:27.203
SW30	T:Heartbeat	Basil Rathbone	2005-07-08 15:10:57.797	2005-07-08 16:06:27.558
SW30	T:Heartbeat	Mikhail Rasumny	2005-07-07 15:58:26.852	2005-07-07 16:40:29.437
SW30	T:Heartbeat	Melville Cooper	2005-07-08 06:25:20.244	2005-07-08 07:19:20.382
SW30	T:Heartbeat	Mona Maris	2005-07-08 10:34:41.632	2005-07-08 10:55:16.505
SWa10	T:Sinbad and the Eye of the Tiger	Margaret Whiting	2005-07-08 05:35:31.979	2005-07-08 06:16:25.17
SyC10	T:My New Gun	Maddie Corman	2005-07-08 06:30:25.141	2005-07-08 07:02:06.277
Sys2	T:Rocky III	Mr.~T	2005-07-08 05:23:33.019	2005-07-08 06:18:29.154
TAF10	T:Don't Call Me Frankie	Peter vanNorden	2005-07-08 03:26:13.75	2005-07-08 04:46:37.176
TAF10	T:Don't Call Me Frankie	Martin Beck	2005-07-07 20:19:02.818	2005-07-07 21:26:59.872
TaH6	T:Against All Odds	Alex Karras	2005-07-08 11:07:05.151	2005-07-08 11:21:26.047
TaH8	T:White Nights	Mikhail Baryshnikov	2005-07-08 15:17:49.228	2005-07-08 16:20:59.238
TaH30	T:When We Were Kings	Muhammed Ali	2005-07-08 11:18:18.463	2005-07-08 11:53:48.841
TaH30	T:When We Were Kings	Norman Mailer	2005-07-08 07:43:23.717	2005-07-08 08:55:49.976
TB34	T:The Big City	Lon Chaney	2005-07-07 19:00:23.073	2005-07-07 19:14:33.424
TB34	T:The Big City	Betty Compson	2005-07-08 13:40:54.809	2005-07-08 14:13:44.602
TB34	T:The Big City	Marceline Day	2005-07-07 19:58:17.013	2005-07-07 20:42:00.997
TB35	T:London After Midnight	Marceline Day	2005-07-07 19:01:00.715	2005-07-07 19:28:48.179
TB35	T:London After Midnight	Polly Moran	2005-07-07 18:24:35.2	2005-07-07 18:47:05.315
TB55	T:Dracula	Bela Lugosi	2005-07-07 16:46:48.622	2005-07-07 16:57:16.668
TB60	T:Freaks	Olga Baclanova	2005-07-08 08:46:12.861	2005-07-08 09:12:15.857
TB67	T:The Mark of the Vampire	Lionel Barrymore	2005-07-07 21:33:06.307	2005-07-07 21:36:26.896
TB67	T:The Mark of the Vampire	Bela Lugosi	2005-07-08 10:44:20.302	2005-07-08 11:15:10.003
TB67	T:The Mark of the Vampire	Lionel Atwill	2005-07-08 05:07:34.48	2005-07-08 05:32:08.179
TBe1	T:Let's Talk About Sex	Randy Ingerman	2005-07-08 12:20:20.323	2005-07-08 12:24:37.336
TBe1	T:Let's Talk About Sex	Paget Brewster	2005-07-08 03:01:48.857	2005-07-08 03:25:33.183
TBi10	T:Star Trap	Nicky Henson	2005-07-08 12:44:50.501	2005-07-08 13:03:51.268
TBl10	TZ:My Bodyguard	Martin Mull	2005-07-08 07:06:44.542	2005-07-08 08:08:45.588
TBl10	TZ:My Bodyguard	Matt Dillon	2005-07-07 16:58:57.152	2005-07-07 18:17:22.809
TBl15	TZ:Six Weeks	Mary Tyler Moore	2005-07-07 16:48:06.961	2005-07-07 17:05:07.772
TBN10	T:Eye of God	Martha Plimpton	2005-07-08 06:41:38.091	2005-07-08 07:38:48.616
TBr10	T:Trading Mom	Maureen Stapleton	2005-07-08 05:49:21.746	2005-07-08 06:17:15.871
TBr10	T:Trading Mom	Andre the Giant	2005-07-07 20:12:32.661	2005-07-07 20:15:43.418
TBs6	T:Capriccio	Nicola Warren	2005-07-07 15:41:46.377	2005-07-07 17:09:27.276
TBs14	T:Nerosu Bianco	Anita Sanders	2005-07-08 09:29:14.382	2005-07-08 09:55:13.405
TBs40	T:Caligula	Peter OToole	2005-07-07 18:13:20.703	2005-07-07 18:53:20.578
TBu10	TZ:Attack Force Z	Mel Gibson	2005-07-07 19:37:08.047	2005-07-07 19:51:27.695
TCh2	T:Cheech and Chong's Next Movie	Betty Kennedy	2005-07-08 00:49:44.921	2005-07-08 02:00:24.48
TdC9	T:Johnny Suede	Brad Pitt	2005-07-07 18:17:57.639	2005-07-07 19:15:39.884
TDe14	T:Beautiful Girls	Matt Dillon	2005-07-08 09:44:25.937	2005-07-08 10:41:12.722
TDe14	T:Beautiful Girls	Michael Rappaport	2005-07-07 21:22:03.267	2005-07-07 22:01:08.087
TDe14	T:Beautiful Girls	Noah Emmerich	2005-07-07 18:03:41.939	2005-07-07 18:05:26.424
TDe14	T:Beautiful Girls	Mira Sorvino	2005-07-08 05:48:22.392	2005-07-08 06:24:31.881
TDe14	T:Beautiful Girls	Max Perlich	2005-07-07 20:12:30.258	2005-07-07 21:11:14.199
TDe14	T:Beautiful Girls	Martha Plimpton	2005-07-08 08:02:31.408	2005-07-08 09:29:48.413
TDe14	T:Beautiful Girls	Natalie Portman	2005-07-08 04:45:32.964	2005-07-08 06:06:27.582
TDe18	T:Monument Ave.	Billy Crudup	2005-07-08 10:26:21.135	2005-07-08 11:44:30.199
TDS10	TZ:Hell Night	Linda Blair	2005-07-07 20:17:31.553	2005-07-07 20:37:41.054
TDS15	TZ:The Concrete Jungle	Barbara Luna	2005-07-07 21:27:22.37	2005-07-07 22:04:09.209
TDv10	T:Distant Voices, Still Lives	Angela Walsh	2005-07-07 20:12:40.691	2005-07-07 20:16:53.289
TeB10	TZ:Slayground	Peter Coyote	2005-07-08 11:04:04.547	2005-07-08 11:58:28.324
TeB10	T:Slayground	Billie Whitelaw	2005-07-08 12:53:38.874	2005-07-08 13:09:37.702
TeB10	T:Slayground	Phillip Sayer	2005-07-08 03:32:56.458	2005-07-08 05:00:56.077
TFi9	T:Dracula	Peter Cushing	2005-07-07 19:53:15.103	2005-07-07 20:07:54.266
TFi9	T:Dracula	Michael Gough	2005-07-07 22:36:47.635	2005-07-07 22:51:36.007
TFi9	T:Dracula	Miles Malleson	2005-07-07 18:41:40.787	2005-07-07 20:09:58.679
TFi9	T:Dracula	Brad Starr	2005-07-07 19:57:27.176	2005-07-07 20:26:10.666
TFi10	T:The Hound of the Baskervilles	Peter Cushing	2005-07-08 13:17:27.715	2005-07-08 13:25:17.953
TFI10	T:The Hound of the Baskervilles	Andr\'e Morell	2005-07-08 01:52:22.604	2005-07-08 03:17:12.679
TFi12	T:The Mummy	Peter Cushing	2005-07-08 01:33:17.594	2005-07-08 02:45:58.788
TFi12	T:The Mummy	Raymond Huntley	2005-07-08 13:26:01.572	2005-07-08 13:57:25.708
TFi15	T:Brides of Dracula	Martita Hunt	2005-07-08 12:27:45.907	2005-07-08 13:50:15.543
TFi20	T:The Phantom of the Opera	Michael Gough	2005-07-08 04:24:21.761	2005-07-08 04:42:45.14
TFi20	T:The Phantom of the Opera	Martin Miller	2005-07-08 08:47:59.001	2005-07-08 10:02:27.342
TFi20	T:The Phantom of the Opera	Miriam Karlin	2005-07-07 21:25:06.862	2005-07-07 21:55:42.648
TFi24	T:The Gorgon	Peter Cushing	2005-07-07 15:39:50.462	2005-07-07 16:54:40.516
TFi24	T:The Gorgon	Barbara Shelley	2005-07-08 07:05:08.242	2005-07-08 07:54:59.822
TFi24	T:The Gorgon	Patrick Throughton	2005-07-08 13:42:43.892	2005-07-08 14:15:43.235
TFi30	T:Dracula, Prince of Darkness	Peter Cushing	2005-07-07 18:48:04.067	2005-07-07 19:53:18.851
TFi33	T:Frankenstein Created Woman	Peter Cushing	2005-07-08 07:07:11.211	2005-07-08 07:34:01.688
TFi35	T:Frankenstein Must Be Destroyed	Peter Cushing	2005-07-08 01:28:52.968	2005-07-08 02:38:10.077
TFi40	T:Frankenstein and the Monster from Hell	Peter Cushing	2005-07-08 13:30:00.584	2005-07-08 13:59:30.842
TFi40	T:Frankenstein and the Monster from Hell	Bernard Lee	2005-07-07 16:37:05.576	2005-07-07 16:43:19.947
TFi40	T:Frankenstein and the Monster from Hell	Madeleine Smith	2005-07-08 13:00:10.014	2005-07-08 13:50:43.603
TG11	T:China Seas	Akim Tamiroff	2005-07-08 04:15:15.508	2005-07-08 04:28:15.508
TG19	T:Eternally Yours	Raymond Walburn	2005-07-07 16:47:00.363	2005-07-07 17:17:09.558
TG20	T:Trade Winds	Ralph Bellamy	2005-07-08 01:18:09.038	2005-07-08 01:52:18.685
TG20	T:Trade Winds	Ann Sothern	2005-07-08 06:55:08.402	2005-07-08 07:59:08.48
TG21	T:Seven Sinners	Marlene Dietrich	2005-07-07 20:24:06.709	2005-07-07 21:31:57.72
TG21	T:Seven Sinners	Albert Dekker	2005-07-08 04:53:52.848	2005-07-08 05:16:46.569
TG21	T:Seven Sinners	Anna Lee	2005-07-07 16:15:30.126	2005-07-07 17:40:31.568
TG21	T:Seven Sinners	Mischa Auer	2005-07-08 08:54:47.485	2005-07-08 08:56:33.747
TG21	T:Seven Sinners	Billy Gilbert	2005-07-07 21:04:29.809	2005-07-07 22:16:29.045
TG27	T:Mrs.~Parkinton	Agnes Morrehead	2005-07-08 06:01:35.041	2005-07-08 07:30:18.223
TG30	T:The Postman Always Ring Twice	Audrey Totter	2005-07-08 06:44:51.596	2005-07-08 07:03:46.887
TG30	T:The Postman Always Ring Twice	Alan Reed	2005-07-08 08:14:24.081	2005-07-08 08:54:15.665
TG32	T:A Connecticut Yankee in King Arthur's Court	Bing Crosby	2005-07-08 15:18:34.616	2005-07-08 16:45:31.652
TG32	T:A Connecticut Yankee in King Arthur's Court	Rhonda Fleming	2005-07-08 01:49:25.109	2005-07-08 02:33:14.211
TG32	T:A Connecticut Yankee in King Arthur's Court	Murvyn Vye	2005-07-07 17:58:54.531	2005-07-07 19:27:57.586
TGA10	T:Strawberry and Chocolate	Mirta Ibarra	2005-07-08 13:37:34.743	2005-07-08 13:40:11.092
TgD1	T:The Adventures of Picasso	Birgitta Andersson	2005-07-07 22:04:41.325	2005-07-07 23:28:41.63
TgD1	T:The Adventures of Picasso	Magnus H\"arenstam	2005-07-08 10:28:53.202	2005-07-08 11:42:29.902
TGi1	T:Monty Python and the Holy Grail	Michael Palin	2005-07-07 20:25:16.654	2005-07-07 21:17:59.033
TGi2	T:Jabberwocky	Michael Palin	2005-07-08 13:35:23.619	2005-07-08 13:54:08.985
TGi4	T:Time Bandits	Michael Palin	2005-07-07 17:18:40.804	2005-07-07 17:45:30.901
TGi4	T:Time Bandits	Peter Vaughan	2005-07-08 03:48:44.597	2005-07-08 03:52:44.644
TGi5	T:Brazil	Michael Palin	2005-07-07 19:24:57.387	2005-07-07 19:39:15.976
TGi5	T:Brazil	Peter Vaughn	2005-07-08 01:45:05.554	2005-07-08 02:07:27.803
TGi5	T:Brazil	Bob Hoskins	2005-07-08 05:18:37.798	2005-07-08 06:07:18.964
TGi6	T:The Adventures of Baron Munchhausen	Oliver Reed	2005-07-08 00:45:49.302	2005-07-08 00:48:58.121
TGw10	T:A Walk on the Moon	Live Schreiber	2005-07-08 02:09:41.407	2005-07-08 02:24:51.547
TGw10	T:A Walk on the Moon	Anna Paquin	2005-07-08 08:40:56.959	2005-07-08 09:50:10.51
ThA10	T:The Silver Streak	Arthur Lake	2005-07-08 08:27:50.598	2005-07-08 08:39:21.596
ThC40	T:Swing Kids	Barbara Hershey	2005-07-08 01:44:52.481	2005-07-08 03:13:37.248
ThD50	T:The Secret People	Audrey Hepburn	2005-07-08 00:43:47.67	2005-07-08 01:16:13.168
ThD50	T:The Secret People	Megs Jenkins	2005-07-08 06:01:51.415	2005-07-08 06:15:30.658
ThD50	T:The Secret People	Athene Seyler	2005-07-07 23:26:35.477	2005-07-07 23:43:52.774
ThD50	T:The Secret People	Reginald Tate	2005-07-08 01:43:24.18	2005-07-08 01:56:09.093
ThF11	T:Love Affair	Astrid Allwyn	2005-07-07 19:12:01.658	2005-07-07 19:25:17.79
ThF11	T:Love Affair	Barbara Leonard	2005-07-08 01:30:53.751	2005-07-08 01:47:24.096
ThF11	T:Love Affair	Bradley Page	2005-07-08 06:49:16.904	2005-07-08 07:18:36.487
ThF15	T:Flying Down to Rio	Blanche Frederici	2005-07-08 00:05:03.868	2005-07-08 01:25:54.768
ThF15	T:Flying Down to Rio	Paul Porcasi	2005-07-07 20:11:23.417	2005-07-07 20:31:59.002
ThF15	T:Flying Down to Rio	Luis Alberni	2005-07-08 00:51:57.103	2005-07-08 02:12:16.304
ThF15	T:Flying Down to Rio	Betty Furness	2005-07-08 03:35:16.438	2005-07-08 03:57:38.515
ThF17	T:George White's Scandals	Alice Faye	2005-07-08 02:55:18.235	2005-07-08 03:28:27.99
ThF17	T:George White's Scandals	Arline judge	2005-07-07 21:49:43.522	2005-07-07 22:38:17.458
ThF25	T:So This is London	Berton Churchill	2005-07-07 22:12:28.225	2005-07-07 22:28:48.564
THg25	T:The Butcher's Wife	Max Perlich	2005-07-08 10:07:24.855	2005-07-08 10:37:56.182
THg25	T:The Butcher's Wife	Miriam Margolyes	2005-07-07 23:44:51.428	2005-07-08 00:25:10.953
ThI65	T:Custer's Last Fight	Anna Little	2005-07-07 16:15:43.08	2005-07-07 16:42:16.148
ThI65	T:Custer's Last Fight	Art Acord	2005-07-08 02:20:16.961	2005-07-08 03:02:53.322
THk16	T:From the Earth to the Moon	Mark Harmon	2005-07-07 22:27:45.829	2005-07-07 23:55:16.313
THk16	T:From the Earth to the Moon	Ann Magnuson	2005-07-07 21:16:47.644	2005-07-07 21:58:44.117
THk16	T:From the Earth to the Moon	Peter Scolari	2005-07-08 06:33:34.685	2005-07-08 07:26:25.67
THo10	T:Vampire ... Did you say Vampire?	William Ragsdale	2005-07-08 10:31:27.478	2005-07-08 11:01:19.408
ThR10	T:What a Life	Betty Field	2005-07-08 01:34:16.83	2005-07-08 01:58:23.429
THu13	T:Tex	Ben Johnson	2005-07-08 05:07:03.0	2005-07-08 05:40:39.597
THu13	TZ:Tex	Phil Brock	2005-07-08 05:44:44.503	2005-07-08 06:34:26.33
THu25	T:Paint it Black	Monique vandeVen	2005-07-08 01:05:25.023	2005-07-08 01:58:29.53
THu30	T:Sylvester	Michael Schoeffling	2005-07-07 17:04:04.937	2005-07-07 17:49:49.081
ThS10	T:So I Married an Axe Murderer	Mike Myers	2005-07-08 01:05:01.967	2005-07-08 01:17:39.529
ThS10	T:So I Married an Axe Murderer	Anthony LaPagia	2005-07-08 04:49:41.839	2005-07-08 05:47:11.356
ThS10	T:So I Married an Axe Murderer	Phil Hartman	2005-07-08 14:23:45.578	2005-07-08 15:23:51.349
ThS10	T:So I Married an Axe Murderer	Alan Arkin	2005-07-08 00:38:47.585	2005-07-08 01:39:29.526
ThS10	T:So I Married an Axe Murderer	Amanda Plummer	2005-07-08 00:44:09.117	2005-07-08 01:49:25.493
TiB5	T:Beetlejuice	Michael Keaton	2005-07-08 02:31:13.786	2005-07-08 02:34:55.75
TiB6	T:Batman	Pat Hingle	2005-07-08 11:48:14.273	2005-07-08 12:32:16.658
TiB6	T:Batman	Michael Gough	2005-07-08 09:17:23.568	2005-07-08 10:24:24.056
TiB6	T:Batman	Billy Dee Williams	2005-07-08 09:42:34.812	2005-07-08 09:49:56.073
TiB8	T:Edward Scissorhands	Alan Arkin	2005-07-08 09:10:32.677	2005-07-08 10:25:45.569
TiB14	T:Ed Wood	Bill Murray	2005-07-08 14:44:02.76	2005-07-08 14:49:24.038
TiB14	T:Ed Wood	Martin Landau	2005-07-08 05:49:34.486	2005-07-08 06:29:57.144
TiB17	T:Mars Attacks	Annette Benning	2005-07-08 01:59:15.084	2005-07-08 02:13:33.05
TiB17	T:Mars Attacks	Pierce Brosnan	2005-07-08 10:57:25.2	2005-07-08 11:49:21.14
TiB17	T:Mars Attacks	Martin Short	2005-07-08 07:30:43.366	2005-07-08 08:56:04.353
TiB17	T:Mars Attacks	Michael J. Fox	2005-07-07 17:52:26.307	2005-07-07 18:25:45.034
TiB17	T:Mars Attacks	Lukas Haas	2005-07-07 19:16:49.61	2005-07-07 20:15:58.487
TiB17	T:Mars Attacks	Natalie Portman	2005-07-08 13:57:54.799	2005-07-08 14:42:31.011
TiB17	T:Mars Attacks	Lisa Marie	2005-07-07 15:41:35.236	2005-07-07 16:14:13.844
TiB17	T:Mars Attacks	Pam Grier	2005-07-08 07:51:07.579	2005-07-08 08:05:08.287
TiG12	TZ:Jabberwocky	Michael Palin	2005-07-07 23:18:47.833	2005-07-07 23:20:30.412
TiG12	TZ:Jabberwocky	Max Wall	2005-07-08 08:30:08.42	2005-07-08 09:38:44.94
TiG15	TZ:Time Bandits	Ralph Richardson	2005-07-08 07:30:29.388	2005-07-08 07:49:21.127
TiH10	T:Digging to China	Mary Stuart Masterson	2005-07-07 15:45:38.578	2005-07-07 16:59:23.556
TJk10	T:Slums of Beverly Hills	Natasha Lyonne	2005-07-07 20:45:11.356	2005-07-07 20:51:41.312
TKa10	TZ:Bushido Blade	Richard Boone	2005-07-07 22:13:01.767	2005-07-07 22:21:33.387
TKo15	TZ:North Dallas Forty	Mac Davis	2005-07-08 13:31:14.346	2005-07-08 14:31:49.248
TKo15	TZ:North Dallas Forty	Nick Nolte	2005-07-07 18:50:58.928	2005-07-07 19:37:22.083
TKo15	T:North Dallas Forty	Bo Swenson	2005-07-07 16:50:27.161	2005-07-07 17:46:15.481
TKo19	TZ:Split Image	Michael OKeefe	2005-07-08 08:23:31.55	2005-07-08 09:45:18.965
TKo22	TZ:Uncommon Valor	Reb Brown	2005-07-08 01:27:27.566	2005-07-08 02:04:54.209
TKo22	T:Uncommon Valor	Reb Brown	2005-07-07 16:11:10.03	2005-07-07 16:38:17.376
TKo22	T:Uncommon Valor	Randall Cobb	2005-07-08 10:13:36.439	2005-07-08 11:35:49.14
TKo22	T:Uncommon Valor	Patrick Swayze	2005-07-08 08:53:29.316	2005-07-08 09:05:33.854
TLo10	T:Chain of Desire	Malcolm McDowell	2005-07-08 13:34:59.88	2005-07-08 14:43:25.161
TLW1	T:And the Sea Will Tell	Richard Crenna	2005-07-08 08:25:43.607	2005-07-08 09:02:46.78
TLW1	T:And the Sea Will Tell	Rachel Ward	2005-07-08 15:26:00.448	2005-07-08 15:26:46.352
TLW5	T:Holy Matrimony	Patricia Arquette	2005-07-07 17:55:58.213	2005-07-07 18:22:46.741
TMa1	T:Badlands	Ramon Bieri	2005-07-08 00:04:32.234	2005-07-08 00:10:28.88
TMa10	TZ:Days of Heaven	Linda Manz	2005-07-08 04:41:56.487	2005-07-08 06:09:50.419
TMy10	TZ:Riddle of the Sands	Michael York	2005-07-07 16:37:15.007	2005-07-07 17:24:01.922
TMy10	T:Riddle of the Sands	Alan Badel	2005-07-07 18:31:39.744	2005-07-07 19:30:14.309
TNa10	T:Okoge	Misa Shimuzu	2005-07-08 13:19:36.076	2005-07-08 13:21:38.643
TNu3	T:Hedda	Peter Eyre	2005-07-07 23:04:21.624	2005-07-08 00:17:26.579
TNu3	T:Hedda	Patrick Stewart	2005-07-08 03:54:20.005	2005-07-08 04:02:20.352
TNu10	T:Lady Jane	Patrick Stewart	2005-07-07 18:13:18.521	2005-07-07 19:17:14.765
ToC10	T:And You Thought Your Parents Were Weird	Marcia Strassman	2005-07-07 21:44:45.822	2005-07-07 22:58:48.068
ToG3	T:Will Penny	Ben Johnson	2005-07-08 03:48:08.591	2005-07-08 04:25:09.409
ToG3	T:Will Penny	Anthony Zerbe	2005-07-08 03:07:05.831	2005-07-08 03:27:14.417
ToG6	T:The Hawaiians	Alec McCowen	2005-07-07 16:30:01.5	2005-07-07 17:29:23.823
ToG6	T:The Hawaiians	Mako	2005-07-08 13:11:28.409	2005-07-08 13:53:07.466
ToG6	T:The Hawaiians	Ann Knight	2005-07-08 10:07:15.444	2005-07-08 10:50:39.042
ToG6	T:The Hawaiians	Lyle Bettger	2005-07-08 12:57:14.155	2005-07-08 12:58:52.772
ToG8	TZ:Glass House	Alan Alda	2005-07-07 18:29:30.209	2005-07-07 18:38:50.041
ToG8	TZ:Glass House	Billy Dee Williams	2005-07-07 20:06:44.142	2005-07-07 20:22:18.521
ToG9	TZ:Lady Ice	Patrick Macgee	2005-07-07 15:58:46.992	2005-07-07 16:45:33.139
ToG10	TZ:Breakout	Randy Quaid	2005-07-08 12:29:40.261	2005-07-08 12:55:48.401
ToG15	TZ:Breakheart Pass	Ben Johnson	2005-07-08 15:32:36.445	2005-07-08 16:01:50.782
ToG20	TZ:QB VII	Ben Gazzara	2005-07-07 18:54:14.82	2005-07-07 19:42:51.409
ToG20	TZ:QB VII	Anthony Hopkins	2005-07-08 01:10:09.526	2005-07-08 01:26:52.764
ToG22	TZ:The Greatest	Muhammed Ali	2005-07-07 17:33:37.283	2005-07-07 18:14:21.28
ToG22	TZ:The Greatest	Lloyd Hanes	2005-07-08 01:43:22.414	2005-07-08 01:52:16.153
ToH1	T:The Texas Chain Saw Massacre	Marilyn Burns	2005-07-08 14:57:54.879	2005-07-08 15:46:42.238
ToH1	T:The Texas Chain Saw Massacre	Alan Danziger	2005-07-08 12:36:59.552	2005-07-08 13:39:18.767
ToH1	T:The Texas Chain Saw Massacre	Paul A. Partain	2005-07-08 10:24:04.207	2005-07-08 10:37:26.693
ToH1	T:The Texas Chain Saw Massacre	William Vail	2005-07-08 09:36:09.982	2005-07-08 10:57:19.478
ToH10	T:Eaten Alive	Mel Ferrer	2005-07-07 20:30:16.158	2005-07-07 21:02:47.066
ToH10	T:Eaten Alive	Marilyn Burns	2005-07-08 00:25:04.949	2005-07-08 01:48:18.924
ToH20	TZ:Poltergeist	Beatrice Straight	2005-07-07 15:51:11.945	2005-07-07 15:52:13.211
ToH20	T:Poltergeist	Oliver Robbins	2005-07-07 20:59:56.991	2005-07-07 22:27:04.457
ToH30	T:Invaders from Mars	Louise Fletcher	2005-07-08 11:22:17.782	2005-07-08 11:48:48.84
ToL10	T:Billy Jack	Bert Freed	2005-07-07 18:45:49.7	2005-07-07 20:10:45.758
ToP1	T:Testimony	Ben Kingsley	2005-07-08 03:42:45.359	2005-07-08 04:46:15.311
ToS5	T:Top Gun	McGillis	2005-07-08 10:37:06.797	2005-07-08 10:59:59.698
ToS5	T:Top Gun	Anthony Edwards	2005-07-07 17:54:01.37	2005-07-07 18:24:34.841
ToS10	T:Days of Thunder	Randy Quaid	2005-07-08 10:23:54.632	2005-07-08 11:40:22.11
ToS10	T:Days of Thunder	Nicole Kidman	2005-07-08 07:51:53.206	2005-07-08 08:57:17.43
ToS12	T:Beverly Hills Cop II	Paul Reiser	2005-07-08 01:29:26.225	2005-07-08 02:05:49.985
ToS15	T:True Romance	Patricia Arquette	2005-07-08 14:25:07.764	2005-07-08 14:52:41.352
ToS21	T:Crimson Tide	Matt Craven	2005-07-08 10:31:52.099	2005-07-08 11:48:56.077
ToS23	T:The Fan	Benicio delToro	2005-07-07 19:37:03.343	2005-07-07 20:58:27.314
ToZ20	T:Guns and Fury	Peter Graves	2005-07-07 18:21:27.611	2005-07-07 19:40:42.511
ToZ20	T:Guns and Fury	Albert Salmi	2005-07-08 06:25:48.234	2005-07-08 06:38:03.328
TPo8	T:Hang 'Em High	Pat Hingle	2005-07-08 08:01:01.028	2005-07-08 09:22:39.515
TPo8	T:Hang 'Em High	Ben Johnson	2005-07-07 23:18:08.933	2005-07-08 00:05:36.339
TPo8	T:Hang 'Em High	Bob Steele	2005-07-07 20:10:11.909	2005-07-07 20:36:49.664
TPo8	T:Hang 'Em High	Arlene Golonka	2005-07-07 18:14:37.179	2005-07-07 19:08:29.074
TPo8	T:Hang 'Em High	Alan Hale~jr.	2005-07-08 05:37:55.395	2005-07-08 06:03:20.869
TPo13	T:Magnum Force	Mitch Ryan	2005-07-08 01:57:34.428	2005-07-08 02:29:21.427
TPo14	TZ:The Baby	Anjanette Comer	2005-07-08 04:57:26.036	2005-07-08 06:13:35.973
TPo14	TZ:The Baby	Mariana Hill	2005-07-07 18:30:24.129	2005-07-07 19:32:02.242
TPo16	T:The Harrad Summer	Patricia Rohmer	2005-07-08 10:05:38.018	2005-07-08 10:06:29.073
TPo20	TZ:Go Tell the Spartans	Marc Singer	2005-07-07 22:06:32.465	2005-07-07 22:50:52.567
TPo21	TZ:Good Guys Wear Black	Anne Archer	2005-07-07 19:52:58.007	2005-07-07 21:13:30.557
TRb10	T:Bob Roberts	Alan Rickman	2005-07-08 14:54:07.215	2005-07-08 15:01:37.722
TRb10	T:Bob Roberts	Ray Wise	2005-07-08 02:19:34.475	2005-07-08 02:24:24.722
TrH10	T:The Scent of Green Papaya	Lu Man San	2005-07-07 21:19:42.014	2005-07-07 22:20:17.139
TrJ10	T:Monty Python's Life of Brian	Michael Palin	2005-07-08 00:46:55.816	2005-07-08 02:04:29.01
